power,L_over_R_H,N_eff,sigma_0_eff,L_metres,L_over_l_P
3,1.5440016007044938e-07,3.680808631943072e+101,1.6482701005216172e-51,2.1616022409862914e+19,1.3374141091512733e+54
3,1.9445301941784674e-07,7.352653051278966e+101,1.1662132282407702e-51,2.7223422718498546e+19,1.6843519567455966e+54
3,2.448959686535604e-07,1.4687399508716976e+102,8.251398197985581e-52,3.428543561149846e+19,2.1212887577454336e+54
3,3.084242951964225e-07,2.933902943933088e+102,5.838175264434844e-52,4.317940132749915e+19,2.6715710904219414e+54
3,3.8843246947024416e-07,5.86066068354069e+102,4.130729071659621e-52,5.438054572583418e+19,3.3646018558850046e+54
3,4.89195519576889e-07,1.170704835980467e+103,2.9226465274858662e-52,6.848737274076446e+19,4.237411345410499e+54
3,6.160974562720967e-07,2.3385585465427557e+103,2.0678825883860453e-52,8.625364387809354e+19,5.3366358574663984e+54
3,7.759189535367126e-07,4.671421785857739e+103,1.4631048808453113e-52,1.0862865349513976e+20,6.721009586676592e+54
3,9.771996562044144e-07,9.331466827566699e+103,1.0352018554516389e-52,1.3680795186861801e+20,8.464502932310682e+54
3,1.2306944736088908e-06,1.8640207873669726e+104,7.324443350304268e-53,1.7229722630524473e+20,1.0660274913627164e+55
3,1.549948240111341e-06,3.723501953060102e+104,5.182319767811118e-53,2.1699275361558774e+20,1.3425650879074635e+55
3,1.9520194479948042e-06,7.437935718532074e+104,3.6666865850944898e-53,2.732827227192726e+20,1.6908391480259773e+55
3,2.4583917235044054e-06,1.4857757146481138e+105,2.5943189759960637e-53,3.4417484129061673e+20,2.1294587876951144e+55
3,3.096121748378732e-06,2.967932982719813e+105,1.8355784692843663e-53,4.334570447730225e+20,2.6818605032808715e+55
3,3.899284963064838e-06,5.928637884623344e+105,1.298740959795319e-53,5.458998948290773e+20,3.3775604395907655e+55
3,4.910796298997292e-06,1.1842837210825128e+106,9.189081855529224e-54,6.875114818596209e+20,4.2537315080827026e+55
3,6.184703226021927e-06,2.3656832468360765e+106,6.50162179846256e-54,8.658584516430698e+20,5.357189624428508e+55
3,7.789073637971137e-06,4.725605127161041e+106,4.600142503334904e-54,1.0904703093159592e+21,6.74689519485452e+55
3,9.809632883025233e-06,9.43970155248689e+106,3.254774225100624e-54,1.3733486036235327e+21,8.497103511658325e+55
3,1.2354344274089467e-05,1.8856413729505988e+107,2.3028754541189767e-54,1.7296081983725253e+21,1.0701332391067778e+56
3,1.555917782681125e-05,3.7666904696220106e+107,1.6293711914902046e-54,2.178284895753575e+21,1.3477359053822416e+56
3,1.9595375462707916e-05,7.524207570679812e+107,1.1528415377000164e-54,2.743352564779108e+21,1.6973513243758615e+56
3,2.467860087458036e-05,1.5030090744981398e+108,8.156788446903923e-55,3.45500412244125e+21,2.137660284077234e+56
3,3.108046295340928e-05,3.0023577324298227e+108,5.7712352991966956e-55,4.351264813477299e+21,2.6921895452619165e+56
3,3.914302850098963e-05,5.997403546276663e+108,4.0833665229280745e-55,5.480023990138548e+21,3.39056893258709e+56
3,4.929709967724897e-05,1.1980201062776203e+109,2.889135738910348e-55,6.901593954814856e+21,4.27011452698668e+56
3,6.208523278997738e-05,2.393122563741024e+109,2.044172442267893e-55,8.691932590596834e+21,5.377822553122393e+56
3,7.819072837594546e-05,4.780416935472759e+109,1.4463290587044128e-55,1.0946701972632364e+22,6.77288050006488e+56
3,9.847414158279279e-05,9.549191680860259e+109,1.023332328916432e-55,1.378637982159099e+22,8.529829650389938e+56
3,0.00012401926368870028,1.907512733484884e+110,7.240461975807867e-56,1.7362696916418039e+22,1.0742547999182083e+57
3,0.00015619103166241753,3.8103799253500654e+110,5.122899779647305e-56,2.1866744432738456e+22,1.352926637983391e+57
3,0.000196708460009932,7.61148008117614e+110,3.624644703611309e-56,2.753918440139048e+22,1.703888582023906e+57
3,0.00024773649183079313,1.52044232231833e+111,2.5645727600631892e-56,3.4683108856311038e+22,2.145893368083071e+57
3,0.00031200167690565946,3.037181771274559e+111,1.8145319002177755e-56,4.368023476679232e+22,2.7025583689945165e+57
3,0.00039293785777200435,6.066966813773794e+111,1.2838497188228757e-56,5.5011300088080606e+22,3.4036275270969375e+57
3,0.0004948696481433918,1.2119158183932453e+112,9.083720712343251e-57,6.928175074007485e+22,4.286560644209908e+57
3,0.0006232435073630834,2.4208801464633484e+112,6.427074818033257e-57,8.725409103083167e+22,5.3985349484352204e+57
3,0.000784918757752735,4.835864500317142e+112,4.547397704606498e-57,1.098886260853829e+23,6.79896588628545e+57
3,0.0009885340946089894,9.659951773982466e+112,3.217455291766521e-57,1.3839477324525851e+23,8.56268183209076e+57
3,0.0012449691723538244,1.9296377776827147e+113,2.276470902034768e-57,1.7429568412953542e+23,1.078392234700189e+58
3,0.0015679259304904826,3.854576130585809e+113,1.6106889755617003e-57,2.1950963026866757e+23,1.3581373624129086e+58
3,0.001974660721001148,7.699764856554423e+113,1.1396231656979207e-57,2.7645250094016075e+23,1.7104510175693856e+58
3,0.0024869063565043873,1.538077776588712e+114,8.063263482277235e-58,3.4816688991061424e+23,2.154158161370664e+58
3,0.003132033346410161,3.072409730567668e+114,5.705062861266845e-58,4.3848466849742256e+23,2.712967127695955e+58
3,0.003944512368698,6.137336938462966e+114,4.036547028699361e-58,5.5223173161772e+23,3.416736416083601e+58
3,0.004967756120682734,1.2259727054458487e+115,2.8560091818661443e-58,6.954858568955827e+23,4.303070102772042e+58
3,0.0062564389632592905,2.448959686535564e+115,2.0207341544419385e-58,8.759014548563007e+23,5.419327116428414e+58
3,0.00787941830276686,4.891955195768889e+115,1.4297455865530391e-58,1.1031185623873603e+24,6.825151738972874e+58
3,0.009923413806890892,9.771996562044144e+115,1.0115988972495136e-58,1.389277932964725e+24,8.59566054220853e+58
3,0.012497641043909748,1.9520194479948363e+116,7.157443523806042e-59,1.7496697461473648e+24,1.0825456045904667e+59
3,0.0157396471317116,3.899284963064901e+116,5.064161095446241e-59,2.203550598439624e+24,1.3633681556682725e+59
3,0.019822660209265503,7.78907363797101e+116,3.583084870363675e-59,2.7751724292971707e+24,1.717038727983623e+59
3,0.024964845430386375,1.5559177826811252e+117,2.535167611427942e-59,3.4950783602540926e+24,2.162454786066612e+59
3,0.031440962049673185,3.108046295340928e+117,1.7937266491209079e-59,4.401734686954246e+24,2.7234159751736238e+59
3,0.03959704446660738,6.208523278997839e+117,1.269129219410577e-59,5.543586225325033e+24,3.4298957932535603e+59
3,0.049868891671105225,1.240192636887023e+118,8.979567630057161e-60,6.981644833954732e+24,4.3196431466289245e+59
3,0.06280535302582047,2.477364918307892e+118,6.35338258622874e-60,8.792749423614865e+24,5.440199364342177e+59
3,0.07909765460024266,4.948696481433836e+118,4.495257672750182e-60,1.1073671644033973e+25,6.851438445068366e+59
3,0.09961633303274565,9.885340946089895e+118,3.18056425379132e-60,1.3946286624584393e+25,8.628766268060667e+59
3,0.12545775038518583,1.9746607210011798e+119,2.250369102046649e-60,1.7564085053926017e+25,1.0867149709622564e+60
3,0.1580026753899654,3.9445123686980635e+119,1.5922209681535664e-60,2.2120374554595157e+25,1.3686190950434897e+60
3,0.1989900612257005,7.87941830276712e+119,1.1265563542985969e-60,2.7858608571598073e+25,1.7236518106114487e+60
3,0.2506099619444935,1.5739647131711346e+120,7.970810866046653e-61,3.5085394672229085e+25,2.170783364767879e+60
3,0.3156205522977641,3.1440962049673176e+120,5.639649150249792e-61,4.418687732168697e+25,2.733905065827296e+60
3,0.3974955036097458,6.28053530258215e+120,3.99026436236193e-61,5.564937050536441e+25,3.4431058530593504e+60
3,0.5006095903441099,1.254577503851879e+121,2.8232624507910095e-61,7.008534264817538e+25,4.336280020675907e+60
3,0.6304724447664246,2.506099619445017e+121,1.997564607806674e-61,8.826614226729944e+25,5.461152000600118e+60
3,0.7940229497731248,5.006095903441018e+121,1.4133522589244068e-61,1.1116321296823748e+26,6.877826393003423e+60
3,1.0,1e+122,1e-61,1.4e+26,8.661999498841458e+60
4,1e-60,9.999999999999998e-119,1.0,1.4e-34,8.661999498841457
4,1.2594094418627684e-60,2.5157517278026855e-118,1.0,1.7631732186078758e-34,10.9090039542515
4,1.5861121422530896e-60,6.329006755942197e-118,1.0,2.2205569991543255e-34,13.738902581302613
4,1.9975646078066905e-60,1.59222096815354e-117,1.0,2.7965904509293667e-34,17.302903631724984
4,2.515751727802644e-60,4.0056326516759325e-117,1.0,3.5220524189237015e-34,21.791440205436032
4,3.168361479377223e-60,1.0077177264396581e-116,1.0,4.435706071128112e-34,27.444345546514082
4,3.990264362361963e-60,2.5351676114279622e-116,1.0,5.586370107306748e-34,34.56366790702425
4,5.025376613487175e-60,6.377852298719304e-116,1.0,7.035527258882045e-34,43.52980970751549
4,6.329006755941988e-60,1.6045092940172365e-115,1.0,8.860609458318784e-34,54.8218533481337
4,7.970810866046588e-60,4.036547028699328e-115,1.0,1.1159135212465224e-33,69.0431597270556
4,1.0038514464001423e-59,1.0154950161807127e-114,1.0,1.4053920249601992e-33,86.95360725629304
4,1.2642599898239358e-59,2.5547333415316438e-114,1.0,1.76996398575351e-33,109.51019398260237
4,1.5922209681535923e-59,6.427074818033362e-114,1.0,2.2291093554150293e-33,137.91817228191277
4,2.0052581208245125e-59,1.6168924578184564e-113,1.0,2.8073613691543176e-33,173.6954483762969
4,2.5254410107383413e-59,4.0676999944276446e-113,1.0,3.535617415033678e-33,218.75368769369177
4,3.1805642537913196e-59,1.0233323289164315e-112,1.0,4.4527899553078474e-33,275.50045972373465
4,4.005632651675998e-59,2.5744500745878586e-112,1.0,5.6078857123463976e-33,346.96788021360476
4,5.04473158215455e-59,6.4766772232861595e-112,1.0,7.06262421501637e-33,436.9746243641238
4,6.353382586228741e-59,1.6293711914902445e-111,1.0,8.894735620720237e-33,550.329967778614
4,8.00151001686284e-59,4.0990933902232364e-111,1.0,1.1202114023607976e-32,693.0907575604082
4,1.0077177264396578e-58,1.0312301278878665e-110,1.0,1.410804817015521e-32,872.8850441393969
4,1.2691292194105874e-58,2.5943189759960852e-110,1.0,1.7767809071748224e-32,1099.3196662499558
4,1.5983533218696185e-58,6.526662446333441e-110,1.0,2.237694650617466e-32,1384.4935673006214
4,2.012981264995318e-58,1.6419462326148262e-109,1.0,2.8181737709934455e-32,1743.644270856669
4,2.5351676114279215e-58,4.1307290716595884e-109,1.0,3.54923465599909e-32,2195.9620579667753
4,3.192814026537006e-58,1.0391888799112391e-108,1.0,4.4699396371518086e-32,2765.6153497757523
4,4.021060131132588e-58,2.6143412201500354e-108,1.0,5.629484183585623e-32,3483.042084068184
4,5.064161095446323e-58,6.577033441658234e-108,1.0,7.089825533624853e-32,4386.576087080846
4,6.377852298719199e-58,1.6546183244667734e-107,1.0,8.928993218206878e-32,5524.495341519053
4,8.032327403812989e-58,4.162608908630998e-107,1.0,1.1245258365338185e-31,6957.601594635862
4,1.0115988972495136e-57,1.0472090554055286e-106,1.0,1.416238456149319e-31,8762.469141003858
4,1.2740172025740017e-57,2.6345179905070757e-106,1.0,1.7836240836036025e-31,11035.5363702114
4,1.604509294017289e-57,6.627793186545431e-106,1.0,2.2463130116242045e-31,13898.258700664217
4,2.0207341544419383e-57,1.6673882160570537e-105,1.0,2.8290278162187137e-31,17503.598233067885
4,2.5449316735987128e-57,4.194734785463094e-105,1.0,3.562904343038198e-31,22044.1968812978
4,3.205110978625836e-57,1.0552911284202805e-104,1.0,4.48715537007617e-31,27762.66969058824
4,4.036547028699395e-57,2.6548504796581665e-104,1.0,5.651165840179153e-31,34964.56833964413
4,5.083665440467121e-57,6.678944681257819e-104,1.0,7.11713161665397e-31,44034.70749760384
4,6.40241625499574e-57,1.6802566621772907e-103,1.0,8.963382756994037e-31,55457.72639214751
4,8.063263482277169e-57,4.227108601024215e-103,1.0,1.1288568875188036e-30,69843.98424251146
4,1.0154950161807132e-56,1.0634355766636265e-102,1.0,1.4216930226529985e-30,87962.17321233335
4,1.2789240115425748e-56,2.6753398893983623e-102,1.0,1.7904936161596048e-30,110780.3914703809
4,1.6106889755617267e-56,6.730490949213374e-102,1.0,2.2549645657864175e-30,139517.87099105137
4,2.0285169037267084e-56,1.693224423444388e-101,1.0,2.839923665217392e-30,175710.12403472172
4,2.5547333415316446e-56,4.259732268837924e-101,1.0,3.576626678144303e-30,221290.9892402067
4,3.217455291766521e-56,1.0716428815305157e-100,1.0,4.504437408473129e-30,278695.961248264
4,4.0520935732220845e-56,2.695987430797843e-100,1.0,5.672931002510918e-30,350992.32500508387
4,5.103244905427336e-56,6.782435037163998e-100,1.0,7.14454286759827e-30,442043.0481327681
4,6.427074818033257e-56,1.7062922663454788e-99,1.0,8.99790474524656e-30,556713.1885282062
4,8.094318709389385e-56,4.2926077171947184e-99,1.0,1.1332046193145139e-29,701129.8460419389
4,1.0194061408051448e-55,1.0799135281311749e-98,1.0,1.4271685971272027e-29,883009.5480770068
4,1.283849718822886e-55,2.716794324273497e-98,1.0,1.7973896063520404e-29,1112070.5621031586
4,1.616892457818403e-55,6.83478001537558e-98,1.0,2.2636494409457642e-29,1400552.1659303538
4,2.0363296278531944e-55,1.7194609632832368e-97,1.0,2.850861478994472e-29,1763868.621594038
4,2.5645727600632103e-55,4.3257368892690735e-97,1.0,3.590401864088494e-29,2221432.796240998
4,3.229847148367614e-55,1.0882480053197772e-96,1.0,4.5217860077146596e-29,2797693.438049478
4,4.067699994427711e-55,2.7377617996610553e-96,1.0,5.694779992198796e-29,3523441.531317023
4,5.122899779647389e-55,6.887528977809488e-96,1.0,7.172059691506344e-29,4437455.532392069
4,6.4518283522046165e-55,1.7327312926215278e-95,1.0,9.032559693086463e-29,5588573.395340749
4,8.1254935440444e-55,4.359121743230389e-95,1.0,1.1375690961662161e-28,7038302.10063521
4,1.0233323289164318e-54,1.0966468057233387e-94,1.0,1.4326652604830046e-28,8864104.120222393
4,1.2887943972007703e-54,2.7588910962877853e-94,1.0,1.8043121560810784e-28,11163536.42266275
4,1.623119832454485e-54,6.940685042305439e-94,1.0,2.272367765436279e-28,14059463.17528038
4,2.0441724422678928e-54,1.7461040387314155e-93,1.0,2.86184141917505e-28,17706620.670470007
4,2.574450074587859e-54,4.392764252361806e-93,1.0,3.6042301044230025e-28,22299885.255872387
4,3.2422867315402045e-54,1.1051104257708358e-92,1.0,4.539201424156286e-28,28084686.043701556
4,4.0833665229281085e-54,2.7801834630457418e-92,1.0,5.716713132099352e-28,35370118.77518926
4,5.142630353562002e-54,6.994251350765777e-92,1.0,7.199682494986803e-28,44545461.545280926
4,6.476677223286052e-54,1.7595799920375268e-91,1.0,9.067348112600472e-28,56100974.86226166
4,8.15678844690399e-54,4.4266664051754414e-91,1.0,1.1419503825665585e-27,70654097.43923815
4,1.0272736385307863e-53,1.1136393657225493e-90,1.0,1.438183093943101e-27,88982437.42126712
4,1.2937581197423928e-53,2.801640158465589e-90,1.0,1.8112613676393498e-27,112065321.84830672
4,1.6293711914901915e-53,7.0482310693411965e-90,1.0,2.2811196680862683e-27,141136124.44114748
4,2.0520454628619358e-53,1.7731599490647677e-89,1.0,2.87286364800671e-27,177748167.70909974
4,2.5843654310599764e-53,4.4608302055302094e-89,1.0,3.618111603483967e-27,223857720.68664703
4,3.254774225100678e-53,1.1222341296997034e-88,1.0,4.556683915140949e-27,281928527.0666416
4,4.099093390223302e-53,2.823262450790987e-88,1.0,5.738730746312623e-27,355063448.9181857
4,5.162436918724491e-53,7.102627388617866e-88,1.0,7.227411686214286e-27,447170260.02792174
4,6.501621798462561e-53,1.7868447124854079e-87,1.0,9.102270517847585e-27,563170447.599394
4,8.188203880404541e-53,4.495257672750255e-87,1.0,1.1463485432566358e-26,709262179.0847582
4,1.0312301278878669e-52,1.1308952257138995e-86,1.0,1.4437221790430138e-26,893251485.0954915
4,1.2987409597953296e-52,2.8450516180535502e-86,1.0,1.8182373437134616e-26,1124969354.287202
4,1.635646627300152e-52,7.157443523806044e-86,1.0,2.289905278220213e-26,1416797026.595564
4,2.0599488059728037e-52,1.8006350911665186e-85,1.0,2.8839283283619254e-26,1784327552.4975486
4,2.594318975996085e-52,4.5299508417443154e-85,1.0,3.632046566394519e-26,2247198966.991297
4,3.2673098135732177e-52,1.1396231656979486e-84,1.0,4.5742337390025046e-26,2830143596.7730985
4,4.114880828704925e-52,2.8670089481483933e-84,1.0,5.760833160186895e-26,3564309567.6034384
4,5.182319767811075e-52,7.212682714930078e-84,1.0,7.255247674935505e-26,4488925123.161571
4,6.5266624463333366e-52,1.8145319002177906e-83,1.0,9.137327424866671e-26,5653394683.924672
4,8.219740308763357e-52,4.564911763125996e-83,1.0,1.15076364322687e-25,7119938643.511513
4,1.035201855451639e-51,1.1484184655350275e-82,1.0,1.4492825976322946e-25,8966917953.121843
4,1.3037429909896507e-51,2.889135738910253e-82,1.0,1.825240187385511e-25,11293021134.570417
4,1.6419462326147722e-51,7.268348227019957e-82,1.0,2.298724725660681e-25,14222537444.033773
4,2.0678825883860453e-51,1.8285359610397037e-81,1.0,2.8950356237404634e-25,17911997944.2629
4,2.604310856477006e-51,4.6001425033349785e-81,1.0,3.6460351990678084e-25,22558539333.63119
4,3.279893682192854e-51,1.157281645090354e-80,1.0,4.591851155069996e-25,28410437431.407764
4,4.130729071659722e-51,2.9114332981903916e-80,1.0,5.783020700323611e-25,35780373148.56635
4,5.202279194625197e-51,7.324443350304268e-80,1.0,7.283190872475275e-25,45062139776.676796
4,6.551799536917211e-51,1.842648101372085e-79,1.0,9.172519351684096e-25,56751684305.286575
4,8.251398197985649e-51,4.635645144759162e-79,1.0,1.155195747717991e-24,71473607055.693
4,1.0391888799112559e-50,1.1662132282407988e-78,1.0,1.4548644318757582e-24,90014535569.92914
4,1.3087642872390086e-50,2.933902943932944e-78,1.0,1.832270002134612e-24,113365156001.65889
4,1.6482701005216037e-50,7.38097140040469e-78,1.0,2.307578140730245e-24,142773147846.7349
4,2.0758469273370018e-50,1.85686915534303e-77,1.0,2.9061856982718025e-24,179809850442.64688
